date,district,latitude,longitude,rainfall_mm,temperature_c,humidity_pct,sunshine_hours,soil_moisture
2020-07-22,Nyagatare,-1.2833,30.3333,1.71,18.64,79.19,15.33,0.08464259612685991
2020-07-23,Nyagatare,-1.2833,30.3333,3.68,18.56,80.94,12.95,0.10874620670783092
2020-07-23,Nyagatare,-1.2833,30.3333,3.68,18.56,80.94,12.95,0.12923427570165627
2020-07-24,Nyagatare,-1.2833,30.3333,3.46,18.92,78.09,8.4,0.14444913434640783
2020-07-24,Nyagatare,-1.2833,30.3333,3.46,18.92,78.09,8.4,0.15738176419444666
2020-07-25,Nyagatare,-1.2833,30.3333,0.04,18.71,75.08,19.15,0.13417449956527966
2020-07-25,Nyagatare,-1.2833,30.3333,0.04,18.71,75.08,19.15,0.11444832463048771
2020-07-26,Nyagatare,-1.2833,30.3333,0.0,19.0,74.49,22.12,0.09728107593591455
2020-07-26,Nyagatare,-1.2833,30.3333,0.0,19.0,74.49,22.12,0.08268891454552736
2020-07-27,Nyagatare,-1.2833,30.3333,0.02,19.17,75.57,17.75,0.07048557736369826
2020-07-27,Nyagatare,-1.2833,30.3333,0.02,19.17,75.57,17.75,0.06011274075914352
2020-07-28,Nyagatare,-1.2833,30.3333,0.02,19.09,73.55,17.38,0.05129582964527199
2020-07-28,Nyagatare,-1.2833,30.3333,0.02,19.09,73.55,17.38,0.043801455198481186
2020-07-29,Nyagatare,-1.2833,30.3333,0.0,18.88,75.27,17.53,0.037231236918709006
2020-07-29,Nyagatare,-1.2833,30.3333,0.0,18.88,75.27,17.53,0.03164655138090265
2020-07-30,Nyagatare,-1.2833,30.3333,0.0,19.38,76.05,19.45,0.026899568673767252
2020-07-30,Nyagatare,-1.2833,30.3333,0.0,19.38,76.05,19.45,0.022864633372702163
2020-07-31,Nyagatare,-1.2833,30.3333,0.0,20.0,73.34,21.37,0.019434938366796838
2020-07-31,Nyagatare,-1.2833,30.3333,0.0,20.0,73.34,21.37,0.016519697611777313
2020-08-01,Nyagatare,-1.2833,30.3333,0.0,19.53,74.27,23.78,0.014041742970010715
2020-08-01,Nyagatare,-1.2833,30.3333,0.0,19.53,74.27,23.78,0.011935481524509108
2020-08-02,Nyagatare,-1.2833,30.3333,0.0,18.8,72.11,22.83,0.010145159295832741
2020-08-02,Nyagatare,-1.2833,30.3333,0.0,18.8,72.11,22.83,0.00862338540145783
2020-08-03,Nyagatare,-1.2833,30.3333,0.0,18.25,70.02,24.16,0.007329877591239155
2020-08-03,Nyagatare,-1.2833,30.3333,0.0,18.25,70.02,24.16,0.006230395952553282
2020-08-04,Nyagatare,-1.2833,30.3333,0.44,19.58,70.32,20.18,0.009695836559670289
2020-08-04,Nyagatare,-1.2833,30.3333,0.44,19.58,70.32,20.18,0.012641461075719746
2020-08-05,Nyagatare,-1.2833,30.3333,0.76,20.33,72.69,21.78,0.018345241914361782
2020-08-05,Nyagatare,-1.2833,30.3333,0.76,20.33,72.69,21.78,0.023193455627207513
2020-08-06,Nyagatare,-1.2833,30.3333,0.01,20.75,70.37,21.4,0.019814437283126384
2020-08-06,Nyagatare,-1.2833,30.3333,0.01,20.75,70.37,21.4,0.016942271690657425
2020-08-07,Nyagatare,-1.2833,30.3333,0.99,20.66,70.89,17.9,0.02430093093705881
2020-08-07,Nyagatare,-1.2833,30.3333,0.99,20.66,70.89,17.9,0.030555791296499987
2020-08-08,Nyagatare,-1.2833,30.3333,1.96,19.84,73.21,12.7,0.04557242260202499
2020-08-08,Nyagatare,-1.2833,30.3333,1.96,19.84,73.21,12.7,0.058336559211721234
2020-08-09,Nyagatare,-1.2833,30.3333,0.09,19.63,74.4,16.64,0.05048607532996305
2020-08-09,Nyagatare,-1.2833,30.3333,0.09,19.63,74.4,16.64,0.04381316403046859
2020-08-10,Nyagatare,-1.2833,30.3333,0.13,20.87,71.78,18.58,0.0385411894258983
2020-08-10,Nyagatare,-1.2833,30.3333,0.13,20.87,71.78,18.58,0.03406001101201356
2020-08-11,Nyagatare,-1.2833,30.3333,0.84,20.76,73.78,17.95,0.037351009360211525
2020-08-11,Nyagatare,-1.2833,30.3333,0.84,20.76,73.78,17.95,0.04014835795617979
2020-08-12,Nyagatare,-1.2833,30.3333,1.12,20.97,74.02,10.2,0.045326104262752825
2020-08-12,Nyagatare,-1.2833,30.3333,1.12,20.97,74.02,10.2,0.0497271886233399
2020-08-13,Nyagatare,-1.2833,30.3333,0.4,20.89,76.14,16.11,0.04626811032983891
2020-08-13,Nyagatare,-1.2833,30.3333,0.4,20.89,76.14,16.11,0.04332789378036307
2020-08-14,Nyagatare,-1.2833,30.3333,0.53,20.93,76.41,12.65,0.04212870971330861
2020-08-14,Nyagatare,-1.2833,30.3333,0.53,20.93,76.41,12.65,0.041109403256312314
2020-08-15,Nyagatare,-1.2833,30.3333,0.44,21.03,74.87,18.08,0.039342992767865466
2020-08-15,Nyagatare,-1.2833,30.3333,0.44,21.03,74.87,18.08,0.03784154385268565
2020-08-16,Nyagatare,-1.2833,30.3333,0.04,21.39,72.06,15.93,0.0325653122747828
2020-08-16,Nyagatare,-1.2833,30.3333,0.04,21.39,72.06,15.93,0.02808051543356538
2020-08-17,Nyagatare,-1.2833,30.3333,0.0,21.74,67.52,21.26,0.02386843811853057
2020-08-17,Nyagatare,-1.2833,30.3333,0.0,21.74,67.52,21.26,0.020288172400750985
2020-08-18,Nyagatare,-1.2833,30.3333,0.01,20.84,69.18,17.65,0.017344946540638336
2020-08-18,Nyagatare,-1.2833,30.3333,0.01,20.84,69.18,17.65,0.014843204559542585
2020-08-19,Nyagatare,-1.2833,30.3333,0.15,21.45,68.64,17.09,0.014116723875611196
2020-08-19,Nyagatare,-1.2833,30.3333,0.15,21.45,68.64,17.09,0.013499215294269515
2020-08-20,Nyagatare,-1.2833,30.3333,2.56,21.56,72.71,16.3,0.03707433300012909
2020-08-20,Nyagatare,-1.2833,30.3333,2.56,21.56,72.71,16.3,0.057113183050109734
2020-08-21,Nyagatare,-1.2833,30.3333,3.79,21.16,76.44,13.33,0.08644620559259328
2020-08-21,Nyagatare,-1.2833,30.3333,3.79,21.16,76.44,13.33,0.1113792747537043
2020-08-22,Nyagatare,-1.2833,30.3333,1.47,20.98,75.52,17.06,0.10937238354064865
2020-08-22,Nyagatare,-1.2833,30.3333,1.47,20.98,75.52,17.06,0.10766652600955136
2020-08-23,Nyagatare,-1.2833,30.3333,0.96,20.44,72.87,18.63,0.10111654710811865
2020-08-23,Nyagatare,-1.2833,30.3333,0.96,20.44,72.87,18.63,0.09554906504190085
2020-08-24,Nyagatare,-1.2833,30.3333,2.18,20.44,70.23,17.54,0.10301670528561571
2020-08-24,Nyagatare,-1.2833,30.3333,2.18,20.44,70.23,17.54,0.10936419949277336
2020-08-25,Nyagatare,-1.2833,30.3333,2.12,20.73,72.16,16.42,0.11415956956885735
2020-08-25,Nyagatare,-1.2833,30.3333,2.12,20.73,72.16,16.42,0.11823563413352875
2020-08-26,Nyagatare,-1.2833,30.3333,2.85,20.67,73.49,20.16,0.12900028901349944
2020-08-26,Nyagatare,-1.2833,30.3333,2.85,20.67,73.49,20.16,0.13815024566147452
2020-08-27,Nyagatare,-1.2833,30.3333,0.77,21.02,70.31,19.17,0.12512770881225335
2020-08-27,Nyagatare,-1.2833,30.3333,0.77,21.02,70.31,19.17,0.11405855249041534
2020-08-28,Nyagatare,-1.2833,30.3333,0.14,21.09,67.2,18.86,0.09834976961685303
2020-08-28,Nyagatare,-1.2833,30.3333,0.14,21.09,67.2,18.86,0.08499730417432508
2020-08-29,Nyagatare,-1.2833,30.3333,1.05,21.38,69.2,10.78,0.08274770854817631
2020-08-29,Nyagatare,-1.2833,30.3333,1.05,21.38,69.2,10.78,0.08083555226594986
2020-08-30,Nyagatare,-1.2833,30.3333,0.29,21.16,70.49,20.38,0.07161021942605739
2020-08-30,Nyagatare,-1.2833,30.3333,0.29,21.16,70.49,20.38,0.06376868651214879
2020-08-31,Nyagatare,-1.2833,30.3333,1.26,21.7,68.75,12.41,0.06680338353532647
2020-08-31,Nyagatare,-1.2833,30.3333,1.26,21.7,68.75,12.41,0.0693828760050275
2020-09-01,Nyagatare,-1.2833,30.3333,0.78,20.92,71.18,22.58,0.06677544460427337
2020-09-01,Nyagatare,-1.2833,30.3333,0.78,20.92,71.18,22.58,0.06455912791363236
2020-09-02,Nyagatare,-1.2833,30.3333,0.0,20.34,64.58,24.39,0.0548752587265875
2020-09-02,Nyagatare,-1.2833,30.3333,0.0,20.34,64.58,24.39,0.04664396991759937
2020-09-03,Nyagatare,-1.2833,30.3333,0.0,20.2,63.58,25.2,0.03964737442995946
2020-09-03,Nyagatare,-1.2833,30.3333,0.0,20.2,63.58,25.2,0.033700268265465544
2020-09-04,Nyagatare,-1.2833,30.3333,0.09,21.57,61.43,19.06,0.029545228025645714
2020-09-04,Nyagatare,-1.2833,30.3333,0.09,21.57,61.43,19.06,0.02601344382179886
2020-09-05,Nyagatare,-1.2833,30.3333,0.63,21.86,63.52,17.88,0.02841142724852903
2020-09-05,Nyagatare,-1.2833,30.3333,0.63,21.86,63.52,17.88,0.030449713161249677
2020-09-06,Nyagatare,-1.2833,30.3333,1.87,20.92,72.67,9.47,0.04458225618706223
2020-09-06,Nyagatare,-1.2833,30.3333,1.87,20.92,72.67,9.47,0.0565949177590029
2020-09-07,Nyagatare,-1.2833,30.3333,10.01,19.54,79.89,7.1,0.14820568009515245
2020-09-07,Nyagatare,-1.2833,30.3333,10.01,19.54,79.89,7.1,0.22607482808087956
2020-09-08,Nyagatare,-1.2833,30.3333,3.07,20.26,76.98,18.43,0.22286360386874762
2020-09-08,Nyagatare,-1.2833,30.3333,3.07,20.26,76.98,18.43,0.2201340632884355
2020-09-09,Nyagatare,-1.2833,30.3333,2.91,20.83,71.64,12.77,0.21621395379517017
2020-09-09,Nyagatare,-1.2833,30.3333,2.91,20.83,71.64,12.77,0.21288186072589466
2020-09-10,Nyagatare,-1.2833,30.3333,1.55,21.25,68.89,20.6,0.19644958161701043
2020-09-10,Nyagatare,-1.2833,30.3333,1.55,21.25,68.89,20.6,0.18248214437445887
2020-09-11,Nyagatare,-1.2833,30.3333,0.53,21.07,70.31,20.58,0.16040982271829002
2020-09-11,Nyagatare,-1.2833,30.3333,0.53,21.07,70.31,20.58,0.1416483493105465
2020-09-12,Nyagatare,-1.2833,30.3333,3.41,20.81,73.49,13.99,0.15450109691396452
2020-09-12,Nyagatare,-1.2833,30.3333,3.41,20.81,73.49,13.99,0.16542593237686984
2020-09-13,Nyagatare,-1.2833,30.3333,0.25,21.29,69.58,22.56,0.14311204252033935
2020-09-13,Nyagatare,-1.2833,30.3333,0.25,21.29,69.58,22.56,0.12414523614228845
2020-09-14,Nyagatare,-1.2833,30.3333,0.25,21.53,66.82,16.24,0.10802345072094519
2020-09-14,Nyagatare,-1.2833,30.3333,0.25,21.53,66.82,16.24,0.09431993311280341
2020-09-15,Nyagatare,-1.2833,30.3333,0.71,21.68,68.21,22.71,0.0872719431458829
2020-09-15,Nyagatare,-1.2833,30.3333,0.71,21.68,68.21,22.71,0.08128115167400045
2020-09-16,Nyagatare,-1.2833,30.3333,0.81,21.96,67.91,20.09,0.07718897892290037
2020-09-16,Nyagatare,-1.2833,30.3333,0.81,21.96,67.91,20.09,0.07371063208446531
2020-09-17,Nyagatare,-1.2833,30.3333,0.34,22.38,66.77,24.57,0.06605403727179551
2020-09-17,Nyagatare,-1.2833,30.3333,0.34,22.38,66.77,24.57,0.05954593168102618
2020-09-18,Nyagatare,-1.2833,30.3333,0.05,22.34,64.93,23.64,0.051114041928872256
2020-09-18,Nyagatare,-1.2833,30.3333,0.05,22.34,64.93,23.64,0.04394693563954142
2020-09-19,Nyagatare,-1.2833,30.3333,1.59,21.58,69.55,23.37,0.0532548952936102
2020-09-19,Nyagatare,-1.2833,30.3333,1.59,21.58,69.55,23.37,0.061166660999568676
2020-09-20,Nyagatare,-1.2833,30.3333,1.08,21.84,69.6,16.95,0.06279166184963338
2020-09-20,Nyagatare,-1.2833,30.3333,1.08,21.84,69.6,16.95,0.06417291257218836
2020-09-21,Nyagatare,-1.2833,30.3333,3.7,21.56,73.06,19.94,0.09154697568636011
2020-09-21,Nyagatare,-1.2833,30.3333,3.7,21.56,73.06,19.94,0.11481492933340609
2020-09-22,Nyagatare,-1.2833,30.3333,3.59,20.04,79.43,15.11,0.1334926899333952
2020-09-22,Nyagatare,-1.2833,30.3333,3.59,20.04,79.43,15.11,0.14936878644338591
2020-09-23,Nyagatare,-1.2833,30.3333,1.91,21.55,69.28,13.56,0.14606346847687804
2020-09-23,Nyagatare,-1.2833,30.3333,1.91,21.55,69.28,13.56,0.14325394820534632
2020-09-24,Nyagatare,-1.2833,30.3333,3.17,20.9,74.09,22.57,0.15346585597454437
2020-09-24,Nyagatare,-1.2833,30.3333,3.17,20.9,74.09,22.57,0.16214597757836272
2020-09-25,Nyagatare,-1.2833,30.3333,1.5,21.62,73.57,14.72,0.15282408094160832
2020-09-25,Nyagatare,-1.2833,30.3333,1.5,21.62,73.57,14.72,0.14490046880036705
2020-09-26,Nyagatare,-1.2833,30.3333,3.15,21.2,75.81,22.4,0.154665398480312
2020-09-26,Nyagatare,-1.2833,30.3333,3.15,21.2,75.81,22.4,0.1629655887082652
2020-09-27,Nyagatare,-1.2833,30.3333,2.1,20.25,81.05,19.58,0.1595207504020254
2020-09-27,Nyagatare,-1.2833,30.3333,2.1,20.25,81.05,19.58,0.1565926378417216
2020-09-28,Nyagatare,-1.2833,30.3333,0.69,20.64,76.2,16.31,0.14000374216546332
2020-09-28,Nyagatare,-1.2833,30.3333,0.69,20.64,76.2,16.31,0.1259031808406438
2020-09-29,Nyagatare,-1.2833,30.3333,1.37,21.83,72.39,21.38,0.12071770371454724
2020-09-29,Nyagatare,-1.2833,30.3333,1.37,21.83,72.39,21.38,0.11631004815736515
2020-09-30,Nyagatare,-1.2833,30.3333,1.67,21.75,73.5,16.82,0.11556354093376037
2020-09-30,Nyagatare,-1.2833,30.3333,1.67,21.75,73.5,16.82,0.1149290097936963
2020-10-01,Nyagatare,-1.2833,30.3333,8.13,20.66,79.78,17.01,0.17898965832464186
2020-10-01,Nyagatare,-1.2833,30.3333,8.13,20.66,79.78,17.01,0.23344120957594558
2020-10-02,Nyagatare,-1.2833,30.3333,2.51,20.06,81.25,20.37,0.22352502813955372
2020-10-02,Nyagatare,-1.2833,30.3333,2.51,20.06,81.25,20.37,0.21509627391862063
2020-10-03,Nyagatare,-1.2833,30.3333,1.7,21.62,68.49,17.66,0.1998318328308275
2020-10-03,Nyagatare,-1.2833,30.3333,1.7,21.62,68.49,17.66,0.18685705790620338
2020-10-04,Nyagatare,-1.2833,30.3333,3.33,21.09,73.55,14.68,0.19212849922027286
2020-10-04,Nyagatare,-1.2833,30.3333,3.33,21.09,73.55,14.68,0.19660922433723194
2020-10-05,Nyagatare,-1.2833,30.3333,2.02,21.35,73.24,23.44,0.18731784068664714
2020-10-05,Nyagatare,-1.2833,30.3333,2.02,21.35,73.24,23.44,0.17942016458365007
2020-10-06,Nyagatare,-1.2833,30.3333,2.33,21.27,71.9,20.69,0.17580713989610253
2020-10-06,Nyagatare,-1.2833,30.3333,2.33,21.27,71.9,20.69,0.17273606891168714
2020-10-07,Nyagatare,-1.2833,30.3333,0.54,21.29,71.57,19.39,0.15222565857493406
2020-10-07,Nyagatare,-1.2833,30.3333,0.54,21.29,71.57,19.39,0.13479180978869393
2020-10-08,Nyagatare,-1.2833,30.3333,0.98,21.08,74.98,22.16,0.12437303832038984
2020-10-08,Nyagatare,-1.2833,30.3333,0.98,21.08,74.98,22.16,0.11551708257233137
2020-10-09,Nyagatare,-1.2833,30.3333,1.19,21.23,72.78,13.33,0.11008952018648166
2020-10-09,Nyagatare,-1.2833,30.3333,1.19,21.23,72.78,13.33,0.10547609215850941
2020-10-10,Nyagatare,-1.2833,30.3333,4.23,21.2,74.85,18.94,0.131954678334733
2020-10-10,Nyagatare,-1.2833,30.3333,4.23,21.2,74.85,18.94,0.15446147658452306
2020-10-11,Nyagatare,-1.2833,30.3333,1.37,21.43,74.32,24.13,0.14499225509684457
2020-10-11,Nyagatare,-1.2833,30.3333,1.37,21.43,74.32,24.13,0.1369434168323179
2020-10-12,Nyagatare,-1.2833,30.3333,1.57,20.56,76.71,15.21,0.1321019043074702
2020-10-12,Nyagatare,-1.2833,30.3333,1.57,20.56,76.71,15.21,0.12798661866134967
2020-10-13,Nyagatare,-1.2833,30.3333,3.4,20.89,74.55,17.55,0.14278862586214722
2020-10-13,Nyagatare,-1.2833,30.3333,3.4,20.89,74.55,17.55,0.15537033198282513
2020-10-14,Nyagatare,-1.2833,30.3333,2.09,21.18,73.11,15.01,0.15296478218540135
2020-10-14,Nyagatare,-1.2833,30.3333,2.09,21.18,73.11,15.01,0.15092006485759116
2020-10-15,Nyagatare,-1.2833,30.3333,0.91,21.02,75.3,20.48,0.1373820551289525
2020-10-15,Nyagatare,-1.2833,30.3333,0.91,21.02,75.3,20.48,0.12587474685960962
2020-10-16,Nyagatare,-1.2833,30.3333,4.73,20.87,78.97,19.61,0.15429353483066818
2020-10-16,Nyagatare,-1.2833,30.3333,4.73,20.87,78.97,19.61,0.17844950460606795
2020-10-17,Nyagatare,-1.2833,30.3333,1.63,21.79,73.3,19.5,0.16798207891515776
2020-10-17,Nyagatare,-1.2833,30.3333,1.63,21.79,73.3,19.5,0.1590847670778841
2020-10-18,Nyagatare,-1.2833,30.3333,6.63,20.11,81.85,15.4,0.2015220520162015
2020-10-18,Nyagatare,-1.2833,30.3333,6.63,20.11,81.85,15.4,0.23759374421377127
2020-10-19,Nyagatare,-1.2833,30.3333,5.31,20.94,78.79,19.14,0.25505468258170555
2020-10-19,Nyagatare,-1.2833,30.3333,5.31,20.94,78.79,19.14,0.26989648019444973
2020-10-20,Nyagatare,-1.2833,30.3333,6.54,21.21,78.87,13.76,0.29481200816528225
2020-10-20,Nyagatare,-1.2833,30.3333,6.54,21.21,78.87,13.76,0.3159902069404899
2020-10-21,Nyagatare,-1.2833,30.3333,9.92,20.24,83.47,16.9,0.3677916758994164
2020-10-21,Nyagatare,-1.2833,30.3333,9.92,20.24,83.47,16.9,0.411822924514504
2020-10-22,Nyagatare,-1.2833,30.3333,26.23,20.13,82.26,11.8,0.6123494858373284
2020-10-22,Nyagatare,-1.2833,30.3333,26.23,20.13,82.26,11.8,0.7827970629617291
2020-10-23,Nyagatare,-1.2833,30.3333,0.96,20.83,79.14,18.23,0.6749775035174698
2020-10-23,Nyagatare,-1.2833,30.3333,0.96,20.83,79.14,18.23,0.5833308779898494
2020-10-24,Nyagatare,-1.2833,30.3333,0.24,21.35,77.04,23.76,0.498231246291372
2020-10-24,Nyagatare,-1.2833,30.3333,0.24,21.35,77.04,23.76,0.4258965593476662
2020-10-25,Nyagatare,-1.2833,30.3333,3.24,21.19,80.97,18.47,0.3944120754455162
2020-10-25,Nyagatare,-1.2833,30.3333,3.24,21.19,80.97,18.47,0.36765026412868873
2020-10-26,Nyagatare,-1.2833,30.3333,12.34,20.19,86.32,15.45,0.43590272450938544
2020-10-26,Nyagatare,-1.2833,30.3333,12.34,20.19,86.32,15.45,0.4939173158329776
2020-10-27,Nyagatare,-1.2833,30.3333,2.16,19.64,83.44,14.01,0.441429718458031
2020-10-27,Nyagatare,-1.2833,30.3333,2.16,19.64,83.44,14.01,0.3968152606893263
2020-10-28,Nyagatare,-1.2833,30.3333,4.96,20.36,81.6,15.16,0.38689297158592734
2020-10-28,Nyagatare,-1.2833,30.3333,4.96,20.36,81.6,15.16,0.3784590258480382
2020-10-29,Nyagatare,-1.2833,30.3333,8.75,18.39,89.33,13.3,0.4091901719708324
2020-10-29,Nyagatare,-1.2833,30.3333,8.75,18.39,89.33,13.3,0.43531164617520757
2020-10-30,Nyagatare,-1.2833,30.3333,3.7,19.67,79.77,10.0,0.4070148992489264
2020-10-30,Nyagatare,-1.2833,30.3333,3.7,19.67,79.77,10.0,0.38296266436158743
2020-10-31,Nyagatare,-1.2833,30.3333,4.81,19.41,80.84,15.62,0.37361826470734927
2020-10-31,Nyagatare,-1.2833,30.3333,4.81,19.41,80.84,15.62,0.36567552500124684
2020-11-01,Nyagatare,-1.2833,30.3333,2.63,20.09,77.57,18.68,0.33712419625105977
2020-11-01,Nyagatare,-1.2833,30.3333,2.63,20.09,77.57,18.68,0.31285556681340077
2020-11-02,Nyagatare,-1.2833,30.3333,1.72,20.81,75.39,15.17,0.28312723179139065
2020-11-02,Nyagatare,-1.2833,30.3333,1.72,20.81,75.39,15.17,0.25785814702268206
2020-11-03,Nyagatare,-1.2833,30.3333,1.73,20.55,76.2,23.21,0.23647942496927976
2020-11-03,Nyagatare,-1.2833,30.3333,1.73,20.55,76.2,23.21,0.2183075112238878
2020-11-04,Nyagatare,-1.2833,30.3333,18.04,20.28,81.23,11.86,0.36596138454030464
2020-11-04,Nyagatare,-1.2833,30.3333,18.04,20.28,81.23,11.86,0.49146717685925895
2020-11-05,Nyagatare,-1.2833,30.3333,3.09,20.29,81.3,15.95,0.4486471003303701
2020-11-05,Nyagatare,-1.2833,30.3333,3.09,20.29,81.3,15.95,0.41225003528081455
2020-11-06,Nyagatare,-1.2833,30.3333,17.61,19.17,85.22,9.81,0.5265125299886924
2020-11-06,Nyagatare,-1.2833,30.3333,17.61,19.17,85.22,9.81,0.6236356504903885
2020-11-07,Nyagatare,-1.2833,30.3333,4.08,19.18,85.67,19.7,0.5708903029168302
2020-11-07,Nyagatare,-1.2833,30.3333,4.08,19.18,85.67,19.7,0.5260567574793056
2020-11-08,Nyagatare,-1.2833,30.3333,2.59,19.95,83.29,19.41,0.47304824385740973
2020-11-08,Nyagatare,-1.2833,30.3333,2.59,19.95,83.29,19.41,0.42799100727879824
2020-11-09,Nyagatare,-1.2833,30.3333,4.82,20.17,82.79,14.47,0.4119923561869785
2020-11-09,Nyagatare,-1.2833,30.3333,4.82,20.17,82.79,14.47,0.3983935027589317
2020-11-10,Nyagatare,-1.2833,30.3333,4.62,19.24,83.76,9.94,0.38483447734509196
2020-11-10,Nyagatare,-1.2833,30.3333,4.62,19.24,83.76,9.94,0.37330930574332816
2020-11-11,Nyagatare,-1.2833,30.3333,5.93,19.53,86.02,12.22,0.37661290988182894
2020-11-11,Nyagatare,-1.2833,30.3333,5.93,19.53,86.02,12.22,0.3794209733995546
2020-11-12,Nyagatare,-1.2833,30.3333,1.72,20.29,81.74,21.19,0.3397078273896214
2020-11-12,Nyagatare,-1.2833,30.3333,1.72,20.29,81.74,21.19,0.3059516532811782
2020-11-13,Nyagatare,-1.2833,30.3333,2.8,20.63,82.17,15.62,0.28805890528900147
2020-11-13,Nyagatare,-1.2833,30.3333,2.8,20.63,82.17,15.62,0.27285006949565127
2020-11-14,Nyagatare,-1.2833,30.3333,3.35,20.68,82.39,14.31,0.2654225590713036
2020-11-14,Nyagatare,-1.2833,30.3333,3.35,20.68,82.39,14.31,0.25910917521060806
2020-11-15,Nyagatare,-1.2833,30.3333,8.93,20.55,84.51,19.69,0.3095427989290168
2020-11-15,Nyagatare,-1.2833,30.3333,8.93,20.55,84.51,19.69,0.3524113790896643
2020-11-16,Nyagatare,-1.2833,30.3333,8.01,20.54,81.73,15.94,0.37964967222621465
2020-11-16,Nyagatare,-1.2833,30.3333,8.01,20.54,81.73,15.94,0.40280222139228244
2020-11-17,Nyagatare,-1.2833,30.3333,19.41,20.28,86.66,20.34,0.5364818881834401
2020-11-17,Nyagatare,-1.2833,30.3333,19.41,20.28,86.66,20.34,0.6501096049559241
2020-11-18,Nyagatare,-1.2833,30.3333,10.71,19.79,86.6,11.62,0.6596931642125354
2020-11-18,Nyagatare,-1.2833,30.3333,10.71,19.79,86.6,11.62,0.667839189580655
2020-11-19,Nyagatare,-1.2833,30.3333,3.27,19.45,81.26,16.78,0.6003633111435567
2020-11-19,Nyagatare,-1.2833,30.3333,3.27,19.45,81.26,16.78,0.5430088144720231
2020-11-20,Nyagatare,-1.2833,30.3333,2.11,20.41,77.17,21.77,0.4826574923012196
2020-11-20,Nyagatare,-1.2833,30.3333,2.11,20.41,77.17,21.77,0.43135886845603666
2020-11-21,Nyagatare,-1.2833,30.3333,13.19,20.34,84.93,15.67,0.49855503818763114
2020-11-21,Nyagatare,-1.2833,30.3333,13.19,20.34,84.93,15.67,0.5556717824594865
2020-11-22,Nyagatare,-1.2833,30.3333,6.54,20.59,82.29,13.72,0.5377210150905635
2020-11-22,Nyagatare,-1.2833,30.3333,6.54,20.59,82.29,13.72,0.522462862826979
2020-11-23,Nyagatare,-1.2833,30.3333,1.78,20.72,81.57,21.06,0.4618934334029321
2020-11-23,Nyagatare,-1.2833,30.3333,1.78,20.72,81.57,21.06,0.41040941839249223
2020-11-24,Nyagatare,-1.2833,30.3333,3.38,20.43,85.68,13.65,0.3826480056336184
2020-11-24,Nyagatare,-1.2833,30.3333,3.38,20.43,85.68,13.65,0.3590508047885756
2020-11-25,Nyagatare,-1.2833,30.3333,2.21,19.77,84.69,7.45,0.32729318407028923
2020-11-25,Nyagatare,-1.2833,30.3333,2.21,19.77,84.69,7.45,0.30029920645974584
2020-11-26,Nyagatare,-1.2833,30.3333,0.47,21.01,79.85,22.18,0.25995432549078396
2020-11-26,Nyagatare,-1.2833,30.3333,0.47,21.01,79.85,22.18,0.22566117666716637
2020-11-27,Nyagatare,-1.2833,30.3333,1.45,20.04,84.56,18.42,0.2063120001670914
2020-11-27,Nyagatare,-1.2833,30.3333,1.45,20.04,84.56,18.42,0.18986520014202768
2020-11-28,Nyagatare,-1.2833,30.3333,1.93,19.55,86.34,15.96,0.18068542012072353
2020-11-28,Nyagatare,-1.2833,30.3333,1.93,19.55,86.34,15.96,0.172882607102615
2020-11-29,Nyagatare,-1.2833,30.3333,1.36,18.15,86.06,13.21,0.16055021603722275
2020-11-29,Nyagatare,-1.2833,30.3333,1.36,18.15,86.06,13.21,0.15006768363163933
2020-11-30,Nyagatare,-1.2833,30.3333,1.19,20.22,81.93,18.34,0.13945753108689343
2020-11-30,Nyagatare,-1.2833,30.3333,1.19,20.22,81.93,18.34,0.13043890142385942
2020-12-01,Nyagatare,-1.2833,30.3333,0.31,20.57,80.71,22.74,0.1139730662102805
2020-12-01,Nyagatare,-1.2833,30.3333,0.31,20.57,80.71,22.74,0.09997710627873843
2020-12-02,Nyagatare,-1.2833,30.3333,1.65,20.3,82.37,17.58,0.10148054033692766
2020-12-02,Nyagatare,-1.2833,30.3333,1.65,20.3,82.37,17.58,0.1027584592863885
2020-12-03,Nyagatare,-1.2833,30.3333,3.43,20.13,82.94,9.52,0.12164469039343023
2020-12-03,Nyagatare,-1.2833,30.3333,3.43,20.13,82.94,9.52,0.1376979868344157
2020-12-04,Nyagatare,-1.2833,30.3333,5.87,19.81,85.48,17.37,0.17574328880925333
2020-12-04,Nyagatare,-1.2833,30.3333,5.87,19.81,85.48,17.37,0.20808179548786532
2020-12-05,Nyagatare,-1.2833,30.3333,0.85,20.09,81.19,13.66,0.18536952616468552
2020-12-05,Nyagatare,-1.2833,30.3333,0.85,20.09,81.19,13.66,0.1660640972399827
2020-12-06,Nyagatare,-1.2833,30.3333,0.56,20.1,80.58,21.51,0.14675448265398527
2020-12-06,Nyagatare,-1.2833,30.3333,0.56,20.1,80.58,21.51,0.1303413102558875
2020-12-07,Nyagatare,-1.2833,30.3333,0.73,20.41,80.36,15.56,0.11809011371750437
2020-12-07,Nyagatare,-1.2833,30.3333,0.73,20.41,80.36,15.56,0.10767659665987872
2020-12-08,Nyagatare,-1.2833,30.3333,0.28,20.8,79.11,18.6,0.09432510716089691
2020-12-08,Nyagatare,-1.2833,30.3333,0.28,20.8,79.11,18.6,0.08297634108676237
